hh_index	plot_index	pinst	plot_id	plot_name	plot_area_a	plot_area_u	p1	p2	p3	p4	p5	p6	p7	p8	p9	p10	p11	p12	p13	p14	p15	p16	p_id	p_uuid	p_submission_time	p_index	p_parent_table_name	p_parent_index	p_tags	p_notes	p_version	p_duration	p_submitted_by
45.0	190.0	1	1	"Mtonya 1"	1.25	1	2.0	1		2		1		"1992-01-01"	0				0		0					190	"APS_tz17_hh"	45					
45.0	191.0	2	2	"Mtonya 2"	0.1	1	2.0	6		6		1		"1992-01-01"	0				0		0					191	"APS_tz17_hh"	45					
45.0	192.0	3	3	"Chileweni"	3.0	1	8.0	1		2		1		"1992-01-01"	0				0		0					192	"APS_tz17_hh"	45					
45.0	193.0	4	4	"Mtonya 3"	1.0	1	2.0	1		6		1		"1992-01-01"	0				0		0					193	"APS_tz17_hh"	45					
45.0	194.0	5	5	"Mtonya 4"	0.75	1	2.0	1		2		1		"1992-01-01"	0				0		0					194	"APS_tz17_hh"	45					
45.0	195.0	6	6	"Mtonya 5"	2.0	1	4.0	1		1		1		"1992-01-01"	0				0		0					195	"APS_tz17_hh"	45					
46.0	196.0	1	1	"Mtonya 1"	1.0	1	4.0	1		2		1		"2003-01-01"	0				0		0					196	"APS_tz17_hh"	46					
46.0	197.0	2	2	"Mtonya 2"	1.0	1	4.0	1		2		1		"2003-01-01"	0				0		0					197	"APS_tz17_hh"	46					
46.0	198.0	3	3	"Njengani 1"	2.0	1	5.0	1		2		1		"2003-01-01"	0				0		0					198	"APS_tz17_hh"	46					
46.0	199.0	4	4	"Njengani 2"	1.0	1	5.0	1		2		1		"2003-01-01"	0				0		0					199	"APS_tz17_hh"	46					
46.0	200.0	5	5	"Njengani 3"	0.75	1	5.0	6		2		1		"2003-01-01"	0				1	"2003-01-01"	0					200	"APS_tz17_hh"	46					
47.0	201.0	1	1	"Kolit 1"	1.0	1	2.0	1		2		3		"1997-01-01"	1	1		"1997-01-01"	0		0					201	"APS_tz17_hh"	47					
47.0	202.0	2	2	"Kolit 2"	12.0	1	2.0	1		2		2		"1997-01-01"	1	1		"1997-01-01"	0		0					202	"APS_tz17_hh"	47					
47.0	203.0	3	3	"Kolit 3"	12.0	1	2.0	1		2		2		"1997-01-01"	1	1		"1997-01-01"	0		0					203	"APS_tz17_hh"	47					
47.0	204.0	4	4	"Kolit 4"	0.25	1	2.0	6		6		1		"1997-01-01"	0				1	"1997-01-01"	0					204	"APS_tz17_hh"	47					
47.0	205.0	5	5	"Zomba"	0.25	1	0.0	6		2		2		"1997-01-01"	1	1		"2017-01-01"	0		0					205	"APS_tz17_hh"	47					
48.0	206.0	1	1	"Koliti 1"	1.0	1	4.0	1		2		1		"2004-01-01"	0				0		0					206	"APS_tz17_hh"	48					
48.0	207.0	2	2	"Koliti 2"	11.0	1	4.0	1		2		1		"2004-01-01"	0				0		0					207	"APS_tz17_hh"	48					
48.0	208.0	3	3	"Koliti Bondeni 1"	2.5	1	4.5	2		2		6		"2016-01-01"	0				0		0					208	"APS_tz17_hh"	48					
48.0	209.0	4	4	"Koliti Bondeni 2"	4.5	1	4.5	1		2		5		"2016-01-01"	0				0		0					209	"APS_tz17_hh"	48					
48.0	210.0	5	5	"Madimbeni"	0.25	1	5.0	6		6		6		"2017-01-01"	0				1	"2017-01-01"	0					210	"APS_tz17_hh"	48					
49.0	211.0	1	1	"Mtindilo 1"	1.9	1	2.0	1		2		7		"2013-01-01"	0				0		0					211	"APS_tz17_hh"	49					
49.0	212.0	2	2	"Shuleni"	0.5	1	0.0	1		2		7		"2017-01-01"	0				0		0					212	"APS_tz17_hh"	49					
49.0	213.0	3	3	"Mtindilo 2"	0.25	1	2.0	1		2		7		"2016-01-01"	0				0		0					213	"APS_tz17_hh"	49					
49.0	214.0	4	4	"Mtindilo 3"	1.0	1	2.0	1		2		7		"2017-01-01"	0				0		0					214	"APS_tz17_hh"	49					
49.0	215.0	5	5	"Laela"	0.5	1	0.25	2		2		3		"2015-01-01"	0	3			0		0					215	"APS_tz17_hh"	49					
49.0	216.0	6	6	"Tukuyu 2"	2.0	1	327.0	2		2		1		"2013-01-01"	0				0		0					216	"APS_tz17_hh"	49					
49.0	217.0	7	7	"Tukuyu 1"	10.0	1	327.0	2		2		1		"2013-01-01"	0				0		0					217	"APS_tz17_hh"	49					
50.0	218.0	1	1	"Mteta"	4.0	1	1.0	1		2		1		"2005-01-01"	0				0		0					218	"APS_tz17_hh"	50					
50.0	219.0	2	2	"Hakimu"	3.5	1	1.0	1		2		1		"2015-01-01"	0				0		0					219	"APS_tz17_hh"	50					
51.0	220.0	1	1	"Nyumbani"	2.0	1	0.0	1		2		1		"1976-01-01"	0				0		0					220	"APS_tz17_hh"	51					
51.0	221.0	2	2	"Mlimani"	1.0	1	1.0	1		2		1		"1976-01-01"	0				0		0					221	"APS_tz17_hh"	51					
52.0	222.0	1	1	"Mtindilo 1"	1.5	1	4.0	1		2		6		"2012-01-01"	0				0		0					222	"APS_tz17_hh"	52					
52.0	223.0	2	2	"Laela B"	1.5	1	4.0	1		2		6		"2014-01-01"	0				0		0					223	"APS_tz17_hh"	52					
52.0	224.0	3	3	"Mtindilo 2"	0.75	1	2.0	1		2		1		"2016-01-01"	0				0		0					224	"APS_tz17_hh"	52					
52.0	225.0	4	4	"Mtindilo  3"	0.5	1	2.0	2		2		1		"2016-01-01"	0				0		0					225	"APS_tz17_hh"	52					
53.0	226.0	1	1	"Kona"	2.0	1	1.0	2		2		1		"2014-01-01"	0				0		0					226	"APS_tz17_hh"	53					
53.0	227.0	2	2	"Kamsangati"	1.0	1	0.5	1		2		1		"2013-01-01"	0				0		0					227	"APS_tz17_hh"	53					
53.0	228.0	3	3	"Shuleni"	2.0	1	0.5	1		2		1		"2012-01-01"	0				0		0					228	"APS_tz17_hh"	53					
53.0	229.0	4	4	"Kontua"	2.5	1	1.5	2		2		1		"2012-01-01"	0				0		0					229	"APS_tz17_hh"	53					
54.0	230.0	1	1	"Sekondari"	2.0	1	5.0	2		2		1		"2016-01-01"	0				0		0					230	"APS_tz17_hh"	54					
54.0	231.0	2	2	"Sekondari juu"	4.0	1	6.0	1		2		1		"2013-01-01"	0				0		0					231	"APS_tz17_hh"	54					
54.0	232.0	3	3	"Sekondari juu"	1.0	1	6.0	1		2		1		"2013-01-01"	0				0		0					232	"APS_tz17_hh"	54					
55.0	233.0	1	1	"Mahindi"	2.0	1	1.5	1		2		1		"1998-01-01"	0				0		0					233	"APS_tz17_hh"	55					
55.0	234.0	2	2	"Mbalala"	1.25	1	5.0	1		2		1		"2000-01-01"	0				0		0					234	"APS_tz17_hh"	55					
55.0	235.0	3	3	"Chilemba"	2.0	1	5.0	1		2		1		"2000-01-01"	0				0		0					235	"APS_tz17_hh"	55					
55.0	236.0	4	4	"Fallow"	2.75	1	5.0	2		2		1		"2000-01-01"	0				0		0					236	"APS_tz17_hh"	55					
56.0	237.0	1	1	"\"Ndelema Farm, Common beans\""	1.0	1	0.0	1		1		1		"2014-01-01"	0				0		0					237	"APS_tz17_hh"	56					
56.0	238.0	2	2	"\"Malambo Farm, Maize and Pumkings\""	5.0	1	3.0	1		2		1		"2007-01-01"	0				0		0					238	"APS_tz17_hh"	56					
56.0	239.0	3	3	"\"Malambo Farm, Groundnut\""	1.0	1	3.0	1		2		1		"2007-01-01"	0				0		0					239	"APS_tz17_hh"	56					
57.0	240.0	1	1	"Maharage"	4.0	1	1.0	1		2		1		"1992-01-01"	0				0		0					240	"APS_tz17_hh"	57					
57.0	241.0	2	2	"Mahindi"	4.0	1	1.0	1		2		1		"1992-01-01"	0				0		0					241	"APS_tz17_hh"	57					
57.0	242.0	3	3	"Mafuriko"	1.0	1	1.0	2		2		1		"1992-01-01"	0				0		0					242	"APS_tz17_hh"	57					
58.0	243.0	1	1	"Mtindilo"	2.0	1	3.0	2		2		1		"2009-01-01"	0				0		0					243	"APS_tz17_hh"	58					
58.0	244.0	2	2	"Mtindilo"	1.0	1	3.0	1		2		1		"2009-01-01"	0				0		0					244	"APS_tz17_hh"	58					
58.0	245.0	3	3	"Garden"	0.75	1	3.0	1		2		1		"2015-01-01"	0				0		0					245	"APS_tz17_hh"	58					
58.0	246.0	4	4	"Kamteza"	0.5	1	0.25	2		2		1		"2012-01-01"	0				0		0					246	"APS_tz17_hh"	58					
59.0	247.0	1	1	"Mabustanini ( maize)"	0.25	1	2.0	1		2		1		"1970-01-01"	0				0		0					247	"APS_tz17_hh"	59					
59.0	248.0	2	2	"Mabustanini (beans)"	0.25	1	2.5	1		2		1		"1970-01-01"	0				0		0					248	"APS_tz17_hh"	59					
59.0	249.0	3	3	"Mabustanini"	0.25	1	2.0	1		2		1		"1970-01-01"	0				0		0					249	"APS_tz17_hh"	59					
59.0	250.0	4	4	"Malambo"	4.0	1	6.0	2		2		1		"1970-01-01"	0				0		0					250	"APS_tz17_hh"	59					
59.0	251.0	5	5	"Mlimani"	5.0	1	3.0	2		2		1		"1970-01-01"	0				0		0					251	"APS_tz17_hh"	59					
59.0	252.0	6	6	"Nayula"	3.0	1	3.0	2		2		1		"1970-01-01"	0				0		0					252	"APS_tz17_hh"	59					
60.0	253.0	1	1	"Secondary"	3.5	1	2.0	1		3		1		"1982-01-01"	0				0		0					253	"APS_tz17_hh"	60					
60.0	254.0	2	2	"Mteta"	5.0	1	5.0	1		3		1		"1982-01-01"	0				0		0					254	"APS_tz17_hh"	60					
60.0	255.0	3	3	"Mlimani"	3.5	1	3.0	4		4		1		"1991-01-01"	0				0		0					255	"APS_tz17_hh"	60					
60.0	256.0	4	4	"Bondeni"	1.5	1	3.0	1		1		1		"1988-01-01"	0				0		0					256	"APS_tz17_hh"	60					
60.0	257.0	5	5	"Secondary B"	3.0	1	2.0	1		3		1		"1982-01-01"	0				0		0					257	"APS_tz17_hh"	60					
60.0	258.0	6	6	"Mteta B"	2.5	1	5.0	1		2		1		"1982-01-01"	0				0		0					258	"APS_tz17_hh"	60					
61.0	259.0	1	1	"Secondary"	1.25	1	3.0	1		3		1		"1984-01-01"	0				0		0					259	"APS_tz17_hh"	61					
61.0	260.0	2	2	"Katabi A"	1.0	1	5.0	1		3		1		"1982-01-01"	0				0		0					260	"APS_tz17_hh"	61					
61.0	261.0	3	3	"Katabi B"	1.0	1	5.0	1		3		1		"1982-01-01"	0				0		0					261	"APS_tz17_hh"	61					
61.0	262.0	4	4	"Kasazama"	1.0	1	2.0	1		3		1		"1982-01-01"	0				0		0					262	"APS_tz17_hh"	61					
62.0	263.0	1	1	"Mahindi"	2.5	1	1.0	1		2		1		"2014-01-01"	0				0		0					263	"APS_tz17_hh"	62					
62.0	264.0	2	2	"Maharage"	2.0	1	0.5	1		2		1		"2013-01-01"	0				0		0					264	"APS_tz17_hh"	62					
62.0	265.0	3	3	"Kukodisha"	6.0	1	1.0	4		2		1		"2008-01-01"	0				0		0					265	"APS_tz17_hh"	62					
62.0	266.0	4	4	"Mahindi"	4.0	1	4.0	1		2		1		"2015-01-01"	0				0		0					266	"APS_tz17_hh"	62					
63.0	267.0	1	1	"Mahindi"	1.0	1	1.0	1		2		1		"1998-01-01"	0				0		0					267	"APS_tz17_hh"	63					
63.0	268.0	2	2	"Maharage"	0.5	1	1.0	1		2		1		"1998-01-01"	0				0		0					268	"APS_tz17_hh"	63					
63.0	269.0	3	3	"Fallow"	1.0	1	1.0	2		2		1		"1998-01-01"	0				0		0					269	"APS_tz17_hh"	63					
63.0	270.0	4	4	"Mahindi"	3.0	1	1.5	1		2		1		"1998-01-01"	0				0		0					270	"APS_tz17_hh"	63					
63.0	271.0	5	5	"Maharage"	1.0	1	1.5	1		2		1		"1998-01-01"	0				0		0					271	"APS_tz17_hh"	63					
63.0	272.0	6	6	"Karanga"	1.0	1	1.5	1		2		1		"1998-01-01"	0				0		0					272	"APS_tz17_hh"	63					
64.0	273.0	1	1	"Beans"	3.0	1	1.0	1		2		1		"1998-01-01"	0				0		0					273	"APS_tz17_hh"	64					
64.0	274.0	2	2	"Maize"	4.0	1	1.0	1		2		1		"1998-01-01"	0				0		0					274	"APS_tz17_hh"	64					
64.0	275.0	3	3	"Maize"	1.25	1	3.0	1		2		1		"2000-01-01"	0				0		0					275	"APS_tz17_hh"	64					
64.0	276.0	4	4	"Bustani"	1.0	1	1.25	6		6		1		"2000-01-01"	0				0		0					276	"APS_tz17_hh"	64					
65.0	277.0	1	1	"Kaluka"	1.5	1	1.0	1		2		1		"2014-01-01"	0				0		0					277	"APS_tz17_hh"	65					
65.0	278.0	2	2	"Kaluka"	5.0	1	1.0	2		2		1		"2014-01-01"	0				0		0					278	"APS_tz17_hh"	65					
66.0	279.0	1	1	"Simbakumtoni"	2.0	1	0.0	1		2		1		"1956-01-01"	0				0		0					279	"APS_tz17_hh"	66					
66.0	280.0	2	2	"Simakumtoni"	2.0	1	0.0	2		2		1		"1956-01-01"	0				0		0					280	"APS_tz17_hh"	66					
66.0	281.0	3	3	"Simbakumtoni"	1.5	1	0.0	1		2		1		"1956-01-01"	0				0		0					281	"APS_tz17_hh"	66					
66.0	282.0	4	4	"Simbakutoni"	0.25	1	0.0	1		2		1		"1956-01-01"	0				0		0					282	"APS_tz17_hh"	66					
66.0	283.0	5	5	"Simbakumtoni"	0.25	1	0.0	1		2		1		"1956-01-01"	0				0		0					283	"APS_tz17_hh"	66					
66.0	284.0	6	6	"Simbakumtoni"	0.25	1	0.0	1		2		1		"1956-01-01"	0				0		0					284	"APS_tz17_hh"	66					
67.0	285.0	1	1	"Simbamtoni"	2.0	1	0.2	1		2		1		"2003-01-01"	0				0		0					285	"APS_tz17_hh"	67					
67.0	286.0	2	2	"Simbakumtoni"	1.0	1	0.5	6		1		1		"2017-01-01"	0				0		0					286	"APS_tz17_hh"	67					
67.0	287.0	3	3	"Simbakumtoni"	2.5	1	0.0	2		2		1		"2003-01-01"	0				0		0					287	"APS_tz17_hh"	67					
68.0	288.0	1	1	"Kasapa1"	1.0	1	0.1	1		2		1		"1988-01-01"	0				0		0					288	"APS_tz17_hh"	68					
68.0	289.0	2	2	"Kasapa2"	2.0	1	0.1	1		2		1		"1988-01-01"	0				0		0					289	"APS_tz17_hh"	68					
68.0	290.0	3	3	"2"	2.0	1	0.1	2		2		1		"1988-01-01"	0				0		0					290	"APS_tz17_hh"	68					
68.0	291.0	4	4	"Kasapa4"	20.0	1	0.1	1		2		1		"1988-01-01"	0				0		0					291	"APS_tz17_hh"	68					
69.0	292.0	1	1	"Mbugani1"	3.0	1	0.2	1		2		1		"1981-01-01"	0				0		0					292	"APS_tz17_hh"	69					
69.0	293.0	2	2	"Mbugani2"	1.0	1	0.2	1		2		1		"1981-01-01"	0				0		0					293	"APS_tz17_hh"	69					
69.0	294.0	3	3	"Nyumbani2"	1.0	1	0.0	1		2		1		"1981-01-01"	0				0		0					294	"APS_tz17_hh"	69					
69.0	295.0	4	4	"Nyumbani2"	1.0	1	0.0	1		2		1		"1981-01-01"	0				0		0					295	"APS_tz17_hh"	69					
70.0	296.0	1	1	"Chatwalaenza"	6.0	1	0.2	1		2		1		"1992-01-01"	0				0		0					296	"APS_tz17_hh"	70					
70.0	297.0	2	2	"Cassava"	0.5	1	0.3	1		2		1		"1992-01-01"	0				0		0					297	"APS_tz17_hh"	70					
70.0	298.0	3	3	"Tobacco"	0.25	1	1.5	1		2		6		"2017-01-01"	0				0		0					298	"APS_tz17_hh"	70					
70.0	299.0	4	4	"Fallow"	1.5	1	0.2	2		2		1		"1992-01-01"	0				0		0					299	"APS_tz17_hh"	70					
70.0	300.0	5	5	"Fallow 2"	8.0	1	2.0	2		2		1		"1992-01-01"	0				0		0					300	"APS_tz17_hh"	70					
71.0	301.0	1	1	"Ivunje"	6.0	1	3.0	1		2		1		"2010-01-01"	0				0		0					301	"APS_tz17_hh"	71					
71.0	302.0	2	2	"Bustani"	0.25	1	3.0	1		2		1		"2010-01-01"	0				0		0					302	"APS_tz17_hh"	71					
71.0	303.0	3	3	"Simbakumtoni"	1.0	1	3.0	1		1		1		"2009-01-01"	0				0		0					303	"APS_tz17_hh"	71					
71.0	304.0	4	4	"Fallow"	12.0	1	3.5	2		2		1		"2016-01-01"	0				0		0					304	"APS_tz17_hh"	71					
72.0	305.0	1	1	"\"Beans , Chipoma farm\""	2.0	1	4.5	1		1		1		"1989-01-01"	0				0		0					305	"APS_tz17_hh"	72					
72.0	306.0	2	2	"\"Groundnut, Chipoma farm\""	1.0	1	4.5	1		2		1		"1989-01-01"	0				0		0					306	"APS_tz17_hh"	72					
72.0	307.0	3	3	"\"Finger Millet, Chipoma farm\""	0.5	1	4.5	1		2		1		"1989-01-01"	0				0		0					307	"APS_tz17_hh"	72					
72.0	308.0	4	4	"\"Maize, Chipoma farm\""	2.5	1	4.5	1		2		1		"1989-01-01"	0				0		0					308	"APS_tz17_hh"	72					
73.0	309.0	1	1	"\"Fallow, Msakato farm\""	1.0	1	3.0	2		2		1		"2007-01-01"	0				0		0					309	"APS_tz17_hh"	73					
73.0	310.0	2	2	"\"Sorghum and Maize, Msakato farm\""	3.0	1	3.0	1		2		1		"2007-01-01"	0				0		0					310	"APS_tz17_hh"	73					
73.0	311.0	3	3	"\"Virgin Land, Msakato farm\""	1.0	1	3.0	8		8		1		"2007-01-01"	0				0		0					311	"APS_tz17_hh"	73					
73.0	312.0	4	4	"\"Maize, Bondeni farm\""	1.5	1	4.0	1		2		1		"2007-01-01"	0				0		0					312	"APS_tz17_hh"	73					
73.0	313.0	5	5	"\"Beans, Bondeni farm\""	0.25	1	4.0	2		1		1		"2007-01-01"	0				0		0					313	"APS_tz17_hh"	73					
74.0	314.0	1	1	"\"Maize cowpea, Kitosi farm\""	2.0	1	0.0	1		2		1		"2006-01-01"	0				0		0					314	"APS_tz17_hh"	74					
74.0	315.0	2	2	"\"Sunflower, Vigongo farm\""	6.0	1	0.5	1		2		1		"2006-01-01"	0				0		0					315	"APS_tz17_hh"	74					
74.0	316.0	3	3	"\"Sweet potato, Mbugani farms\""	2.0	1	1.0	1		2		1		"2006-01-01"	0				0		0					316	"APS_tz17_hh"	74					
74.0	317.0	4	4	"\"Maize, Mbugani Farms\""	4.0	1	1.0	1		2		1		"2006-01-01"	0				0		0					317	"APS_tz17_hh"	74					
74.0	318.0	5	5	"\"Groundnut, Mbugani farms\""	0.5	1	1.0	1		2		1		"2006-01-01"	0				0		0					318	"APS_tz17_hh"	74					
74.0	319.0	6	6	"\"Virgin Land for grazing, Mbugani farms\""	6.0	1	1.0	3		3		1		"2006-01-01"	0				0		0					319	"APS_tz17_hh"	74					
75.0	320.0	1	1	"Bondeni"	2.5	1	2.0	1		2		1		"2016-01-01"	0				0		0					320	"APS_tz17_hh"	75					
76.0	321.0	1	1	"Kigongo"	2.0	1	1.0	1		2		1		"2005-01-01"	0				0		0					321	"APS_tz17_hh"	76					
76.0	322.0	2	2	"Alizeti"	3.0	1	1.0	1		2		1		"2005-01-01"	0				0		0					322	"APS_tz17_hh"	76					
76.0	323.0	3	3	"Nyumbani"	6.0	1	0.0	1		2		1		"2005-01-01"	0				0		0					323	"APS_tz17_hh"	76					
77.0	324.0	1	1	"IVUNJE 1"	10.0	1	0.0	1		2		1		"1981-01-01"	0				0		0					324	"APS_tz17_hh"	77					
77.0	325.0	2	2	"IVUNJE"	1.0	1	0.1	2		2		1		"1981-01-01"	0				0		0					325	"APS_tz17_hh"	77					
78.0	326.0	1	1	"Mkombo"	3.5	1	6.0	1		3		1		"2016-01-01"	0				0		0					326	"APS_tz17_hh"	78					
78.0	327.0	2	2	"Mkombo juu"	1.5	1	6.5	1		3		1		"2016-01-01"	0				0		0					327	"APS_tz17_hh"	78					
79.0	328.0	1	1	"Mahindi"	1.0	1	0.0	1		3		1		"2007-01-01"	0				0		0					328	"APS_tz17_hh"	79					
79.0	329.0	2	2	"Mahindi"	0.5	1	0.0	1		2		1		"2007-01-01"	0				0		0					329	"APS_tz17_hh"	79					
79.0	330.0	3	3	"Chini"	1.0	1	0.5	2		2		1		"2007-01-01"	0				0		0					330	"APS_tz17_hh"	79					
79.0	331.0	4	4	"Kusin"	3.0	1	1.0	2		2		1		"2007-01-01"	0				0		0					331	"APS_tz17_hh"	79					
80.0	332.0	1	1	"Mahindi"	15.0	1	0.0	1		1		1		"2003-01-01"	0				0		0					332	"APS_tz17_hh"	80					
80.0	333.0	2	2	"Karanga"	1.0	1	0.0	1		2		1		"2003-01-01"	0				0		0					333	"APS_tz17_hh"	80					
80.0	334.0	3	3	"Manyekani mahindi"	5.0	1	4.0	1		2		1		"2003-01-01"	0				0		0					334	"APS_tz17_hh"	80					
80.0	335.0	4	4	"Manyekani"	4.0	1	4.0	1		2		1		"2003-01-01"	0				0		0					335	"APS_tz17_hh"	80					
80.0	336.0	5	5	"Machungani"	200.0	1	0.0	3		3		1		"2003-01-01"	0				0		0					336	"APS_tz17_hh"	80					
81.0	337.0	1	1	"Machele A"	1.5	1	0.5	1		3		1		"2015-01-01"	0				0		0					337	"APS_tz17_hh"	81					
81.0	338.0	2	2	"Machele B"	4.0	1	0.5	4		3		1		"2015-01-01"	0				0		0					338	"APS_tz17_hh"	81					
81.0	339.0	3	3	"Nyumbani 1"	3.0	1	0.0	1		3		1		"2015-01-01"	0				0		0					339	"APS_tz17_hh"	81					
81.0	340.0	4	4	"Nyumbani 2"	0.5	1	0.0	1		3		1		"2015-01-01"	0				0		0					340	"APS_tz17_hh"	81					
82.0	341.0	1	1	"Mbugani"	4.0	1	1.0	1		3		1		"2013-01-01"	0				0		0					341	"APS_tz17_hh"	82					
82.0	342.0	2	2	"Kigongo A"	3.0	1	0.0	1		3		1		"2013-01-01"	0				0		0					342	"APS_tz17_hh"	82					
82.0	343.0	3	3	"Kigongo B"	2.5	1	0.0	1		3		1		"2013-01-01"	0				0		0					343	"APS_tz17_hh"	82					
82.0	344.0	4	4	"Kigongo C"	1.0	1	0.0	1		3		1		"2013-01-01"	0				0		0					344	"APS_tz17_hh"	82					
83.0	345.0	1	1	"kwa seve"	1.25	1	1.0	1		2		1		"1990-01-01"	0				0		0					345	"APS_tz17_hh"	83					
83.0	346.0	2	2	"Kwa seve"	1.25	1	1.0	1		2		1		"1990-01-01"	0				0		0					346	"APS_tz17_hh"	83					
83.0	347.0	3	3	"Kwa seve"	3.0	1	1.0	1		2		1		"1990-01-01"	0				0		0					347	"APS_tz17_hh"	83					
83.0	348.0	4	4	"Kwa seve"	1.0	1	1.0	1		1		1		"1990-01-01"	0				0		0					348	"APS_tz17_hh"	83					
83.0	349.0	5	5	"Kwa seve"	0.75	1	1.0	1		1		1		"1990-01-01"	0				0		0					349	"APS_tz17_hh"	83					
84.0	350.0	1	1	"Focal plot"	2.0	1	2.0	1		2		1		"1991-01-01"	0				0		0					350	"APS_tz17_hh"	84					
84.0	351.0	2	2	"Chipoma"	0.25	1	2.0	1		1		1		"1991-01-01"	0				0		0					351	"APS_tz17_hh"	84					
84.0	352.0	3	3	"Chipoma"	1.0	1	2.0	1		2		1		"1991-01-01"	0				0		0					352	"APS_tz17_hh"	84					
84.0	353.0	4	4	"Chipoma"	2.75	1	2.0	1		2		1		"1991-01-01"	0				0		0					353	"APS_tz17_hh"	84					
84.0	354.0	5	5	"Chipoma"	0.25	1	2.0	1		2		1		"1991-01-01"	0				0		0					354	"APS_tz17_hh"	84					
84.0	355.0	6	6	"Fallow"	5.0	1	3.0	2		2		1		"1979-01-01"	0				0		0					355	"APS_tz17_hh"	84					
85.0	356.0	1	1	"Machele"	1.5	1	0.0	1		3		1		"1974-01-01"	0				0		0					356	"APS_tz17_hh"	85					
85.0	357.0	2	2	"Machele"	3.0	1	0.0	1		3		1		"1974-01-01"	0				0		0					357	"APS_tz17_hh"	85					
85.0	358.0	3	3	"Machele"	0.5	1	0.0	1		3		1		"1974-01-01"	0				0		0					358	"APS_tz17_hh"	85					
86.0	359.0	1	1	"Mkombo"	4.0	1	4.0	1		3		1		"2004-01-01"	0				0		0					359	"APS_tz17_hh"	86					
86.0	360.0	2	2	"Mkombo"	0.5	1	4.0	1		3		1		"2004-01-01"	0				0		0					360	"APS_tz17_hh"	86					
86.0	361.0	3	3	"Kanondo"	3.0	1	2.0	1		99	"Borrowed in"	6		"2017-01-01"	0				0		0					361	"APS_tz17_hh"	86					
87.0	362.0	1	1	"Makala Maize"	2.5	1	1.0	1		2		1		"2000-01-01"	0				0		0					362	"APS_tz17_hh"	87					
87.0	363.0	2	2	"Makala Beans"	2.5	1	1.0	1		2		1		"2000-01-01"	0				0		0					363	"APS_tz17_hh"	87					
87.0	364.0	3	3	"Katonto Maize 1"	4.0	1	2.0	1		2		1		"2015-01-01"	0				0		0					364	"APS_tz17_hh"	87					
87.0	365.0	4	4	"Katonto Groundnuts"	1.5	1	2.0	1		2		1		"2015-01-01"	0				0		0					365	"APS_tz17_hh"	87					
87.0	366.0	5	5	"Katonto Maize 2"	2.0	1	2.0	1		2		1		"2015-01-01"	0				0		0					366	"APS_tz17_hh"	87					
87.0	367.0	6	6	"Katonto Fallow"	16.5	1	2.0	2		2		1		"2015-01-01"	0				0		0					367	"APS_tz17_hh"	87					
87.0	368.0	7	7	"Makala Garden"	0.75	1	1.0	6		6		1		"2015-01-01"	0				0		0					368	"APS_tz17_hh"	87					
88.0	369.0	1	1	"Kipoma beans"	3.0	1	2.0	1		2		1		"2009-01-01"	0				0		0					369	"APS_tz17_hh"	88					
88.0	370.0	2	2	"Kipoma Garden"	1.0	1	2.0	6		6		1		"2008-01-01"	0				1	"2008-01-01"	0					370	"APS_tz17_hh"	88					
88.0	371.0	3	3	"Mwanga beans 1"	1.5	1	1.0	1		2		1		"2011-01-01"	0				0		0					371	"APS_tz17_hh"	88					
88.0	372.0	4	4	"Mwanga beans 2"	1.5	1	0.6	1		2		1		"2010-01-01"	0				0		0					372	"APS_tz17_hh"	88					
88.0	373.0	5	5	"Mwanga Maize"	4.0	1	0.6	1		2		1		"2010-01-01"	0				0		0					373	"APS_tz17_hh"	88					
88.0	374.0	6	6	"Mwanga Groundnuts"	1.0	1	0.6	1		2		1		"2010-01-01"	0				0		0					374	"APS_tz17_hh"	88					
88.0	375.0	7	7	"Shuleni"	1.0	1	0.1	1		2		6		"2013-01-01"	0				0		0					375	"APS_tz17_hh"	88					
89.0	376.0	1	1	"Machele Maize 1"	2.0	1	0.0	1		2		1		"1974-01-01"	0				0		0					376	"APS_tz17_hh"	89					
89.0	377.0	2	2	"Machele Maize 2"	1.0	1	0.1	1		2		1		"1974-01-01"	0				0		0					377	"APS_tz17_hh"	89					
89.0	378.0	3	3	"Machele Maize 3"	1.0	1	0.0	1		2		1		"1974-01-01"	0				0		0					378	"APS_tz17_hh"	89					
89.0	379.0	4	4	"Machele Garden"	0.01	1	0.0	6		2		1		"1974-01-01"	0				0		0					379	"APS_tz17_hh"	89					
89.0	380.0	5	5	"Mkumbo"	1.0	1	6.0	1		2		4		"2017-01-01"	0				0		0					380	"APS_tz17_hh"	89					
89.0	381.0	6	6	"Machele Finger millet"	1.0	1	0.5	1		2		1		"1974-01-01"	0				0		0					381	"APS_tz17_hh"	89					
90.0	382.0	1	1	"Kitosi maize1"	0.5	1	0.0	1		3		1		"2015-01-01"	0				0		0					382	"APS_tz17_hh"	90					
90.0	383.0	2	2	"Kitosi Maize2"	2.0	1	0.0	1		3		1		"2015-01-01"	0				0		0					383	"APS_tz17_hh"	90					
90.0	384.0	3	3	"Garden"	0.175	1	0.0	6		6		1		"2015-01-01"	0				0		0					384	"APS_tz17_hh"	90					
91.0	385.0	1	1	"Beans"	3.0	1	1.0	1		2		1		"1998-01-01"	0				0		0					385	"APS_tz17_hh"	91					
91.0	386.0	2	2	"Maize"	4.0	1	1.0	1		2		1		"1998-01-01"	0				0		0					386	"APS_tz17_hh"	91					
